text,topic,timestamp,annotator_1,annotator_2,annotator_3,sentiment
I remember when won the with a broken freakin neck,Olympic Games,2024-07-22 00:46:00,negative,negative,negative,negative
Wow a broken surfboard in the gold medal match. That was a huge wipe out. Insane.,Olympic Games,2024-09-22 04:56:00,negative,negative,negative,negative
just posterized and GOT posterized at the same time. Damn. Hope she'll pull through.,Olympic Games,2024-04-23 06:54:00,neutral,neutral,neutral,neutral
"Shout out to Tchaikovsky, the president of fake Russia.",Olympic Games,2024-12-19 08:58:00,negative,negative,negative,negative
Brave enough to take a rare sport in India- Bhavani Devi will return with a one match win!!,Olympic Games,2024-10-19 04:06:00,positive,positive,positive,positive
Hello ! Just joined and loving the Olympics. Whose watching?,Olympic Games,2024-05-15 11:56:00,positive,negative,positive,positive
"But really, these guys can play basketball. We should win a medal in this event.",Olympic Games,2024-06-02 02:36:00,positive,positive,positive,positive
Does anybody know why skateboarders have not to wear protections like a headgear?,Olympic Games,2024-02-09 23:20:00,neutral,neutral,neutral,neutral
"While all of that was going on, Madelen Janogy made it two for Sweden against New Zealand",Olympic Games,2024-12-19 22:36:00,positive,positive,positive,positive
i feel bad because i feel like no one is watching the olympics,Olympic Games,2024-06-02 01:46:00,negative,negative,neutral,negative
"Not sure what it is about this net, but Ash Barty hates it.",Olympic Games,2024-01-29 10:22:00,negative,negative,negative,negative
Jumping on a band wagon headed in the wrong direction !,Olympic Games,2024-03-02 07:47:00,negative,negative,negative,negative
Mecarozzi-Sacchi nation where are you at?,Olympic Games,2024-01-06 20:49:00,neutral,neutral,neutral,neutral
Gold at last! Hidilyn Diaz writes PH sports history as Olympic champ,Olympic Games,2024-01-22 10:34:00,neutral,neutral,neutral,neutral
. Chelsie Giles Quarter Final Fight against Abe Uta is on now!,Olympic Games,2024-12-23 07:09:00,neutral,neutral,neutral,neutral
Fingers crossed for a strong showing in the Poc Fada.,Olympic Games,2024-08-16 19:36:00,positive,neutral,positive,positive
Tough showing from the Romanian hard luck Ramla,Olympic Games,2024-05-28 12:09:00,negative,negative,negative,negative
"Best French team to take the court, and dominating them early.",Olympic Games,2024-01-26 17:25:00,positive,positive,positive,positive
Saif Issa gives Egypt the second bronze in,Olympic Games,2024-08-10 22:08:00,neutral,neutral,neutral,neutral
If the Italian dressage competitors don't dance to the tarantella I'll be thoroughly disappointed,Olympic Games,2024-04-11 15:25:00,negative,negative,negative,negative
"i recommend TA, Victory Song, and Top to be played during Olympics",Olympic Games,2024-11-11 23:33:00,positive,positive,positive,positive
Huge congrats to these two Killorglin ladies! Very proud town at the moment!!,Olympic Games,2024-06-14 21:59:00,positive,positive,negative,positive
Ariane Titmus - this is how you get your coronation by beating the great American! Gold for Australia,Olympic Games,2024-08-04 11:22:00,positive,positive,negative,positive
"Judges robbing hard for Japan on Skate, wtf.",Olympic Games,2024-12-01 00:49:00,negative,negative,negative,negative
Come on - how do you turn off the half way through the last quarter of a game!!!,Olympic Games,2024-11-11 14:39:00,negative,negative,negative,negative
Carlos Yulo still in contention for an Olympic gold!,Olympic Games,2024-04-29 06:43:00,neutral,positive,neutral,neutral
These boys have this game. Bazoziyekela if abawini,Olympic Games,2024-02-13 03:47:00,negative,negative,negative,negative
Shoutout that robot delivering the game ball at the Rugby games!! You do your thang!!!,Olympic Games,2024-05-27 00:21:00,negative,neutral,negative,negative
Love a really good excuse to sit on the sofa of a Sunday,Olympic Games,2024-08-29 00:21:00,positive,positive,negative,positive
I know I say this all the time but Grace has the best wolf turns,Olympic Games,2024-04-14 17:33:00,positive,positive,positive,positive
A sic point lead going into the penultimate round for Matty and Tom!!!,Olympic Games,2024-11-14 23:09:00,negative,negative,negative,negative
Worst coverage by Sony Liv atleast last time I have watched full badminton matches.,Olympic Games,2024-07-11 18:57:00,negative,negative,negative,negative
defeats and will play for the medal tonight.,Olympic Games,2024-01-31 09:12:00,neutral,neutral,positive,neutral
"Was a great match, so great job... But you have to win against Tunisia....",Olympic Games,2024-01-28 14:41:00,positive,positive,positive,positive
If you are looking for a quick refresher on what at the is about...,Olympic Games,2024-05-18 21:54:00,positive,positive,neutral,positive
"Failing to defend the lead three times, they deserve to come home",Olympic Games,2024-02-25 00:18:00,neutral,neutral,neutral,neutral
So is Japan just like bleeding money since there are no fans allowed? This has to be horrible for them,Olympic Games,2024-04-28 12:32:00,negative,negative,negative,negative
Completely inspiring! What an incredible woman!,Olympic Games,2024-09-05 19:34:00,positive,positive,negative,positive
Christ the start of the triathlon is a total shambles.,Olympic Games,2024-08-22 17:59:00,neutral,positive,neutral,neutral
is quite frankly a penalty corner freak! And I mean that in the nicest possible way!,Olympic Games,2024-06-05 10:31:00,negative,negative,neutral,negative
"IF YOU SEE ME CRYING, MIND YOUR BUSINESS.",Olympic Games,2024-06-26 21:22:00,negative,negative,negative,negative
Excellent! is hitting up the court with right now at in Tokyo!,Olympic Games,2024-09-13 08:51:00,positive,positive,positive,positive
Here are Mii's outfits I suggested for Smash Ultimate.,Olympic Games,2024-01-16 17:17:00,neutral,negative,neutral,neutral
Bro all these dives look exactly the same and yet the commentators are acting wildly different for each one,Olympic Games,2024-07-20 21:08:00,neutral,neutral,neutral,neutral
"Oh Alex! You almost had the angle, mama! v",Olympic Games,2024-12-13 19:55:00,neutral,negative,neutral,neutral
Love every second of this. Go on Tom yer good thing!!,Olympic Games,2024-05-03 18:09:00,positive,positive,positive,positive
"Camera work for this triathlon is fucking shocking, the camera bike even went the wrong way! As for the start!!! Unbelievable",Olympic Games,2024-11-05 10:28:00,negative,negative,negative,negative
This commentator channeling his inner Richard Mercer,Olympic Games,2024-03-11 18:34:00,neutral,neutral,neutral,neutral
"Advantage gone, CIV with a red card of their own.",Olympic Games,2024-03-11 09:44:00,positive,positive,positive,positive
Archery getting abit tense for a Saturday AM!,Olympic Games,2024-03-10 13:58:00,negative,negative,negative,negative
Seems like there's no rust in the USA right now,Olympic Games,2024-03-21 10:04:00,positive,positive,neutral,positive
Congratulations Proud Moment for all of Us.,Olympic Games,2024-03-01 05:20:00,positive,positive,positive,positive
The man who was scared of water as a kid just won his second consecutive breaststroke gold medal. Adam Peaty. Star!.,Olympic Games,2024-06-12 13:26:00,neutral,neutral,positive,neutral
"Top of the morning, and let's get this done, ladies!!",Olympic Games,2024-11-22 23:17:00,positive,positive,positive,positive
"Man, these refs are terrible. Players getting hammered and no call. Turning into a rugby match.",Olympic Games,2024-03-08 05:01:00,negative,negative,negative,negative
"It's true, dentists are the only people who can afford to be Olympic dressage riders.",Olympic Games,2024-05-16 19:36:00,positive,positive,positive,positive
Deignan still thinks Van Vleuten won in the post-race interview. Pretty mad.,Olympic Games,2024-04-28 21:01:00,negative,negative,negative,negative
i don't think even that Australian player could repeat that save again...watta save Unlucky India..,Olympic Games,2024-09-01 04:32:00,neutral,neutral,neutral,neutral
YASSSSSSSS!!!! ARIANA !!!!!! Great swim. Inspiring!!!!,Olympic Games,2024-11-28 11:11:00,positive,positive,positive,positive
Gold Medalist (Animals Shooting) Solemon Boi.,Olympic Games,2024-03-11 05:12:00,neutral,neutral,neutral,neutral
What a game.. this might be my new favourite sport,Olympic Games,2024-01-08 08:26:00,negative,negative,negative,negative
Man who triggered the triathlon not woken up properly yet?!,Olympic Games,2024-04-13 06:04:00,neutral,neutral,neutral,neutral
Finally GOLD FOR PHILIPPINES!!! Hidilyn thank so much!!!!!,Olympic Games,2024-08-12 19:31:00,positive,positive,positive,positive
Hidilyn Diaz is the epitome of women empowerment!,Olympic Games,2024-05-06 13:25:00,neutral,neutral,neutral,neutral
Summer is unusually hot in Japan. So I opposed the Olympics,Olympic Games,2024-07-13 23:20:00,positive,positive,positive,positive
"Up early again to watch the cycling road race, all this sporting activity is exhausting!",Olympic Games,2024-10-19 19:34:00,negative,negative,negative,negative
Sure podium finished na 'to pero GOLD PLEAAAASE,Olympic Games,2024-01-20 16:06:00,positive,positive,positive,positive
At least women's team can handle Nigeria. Start taking notes Kevin Durant.,Olympic Games,2024-01-22 07:33:00,negative,negative,negative,negative
The sheer thought of doing a triathlon makes me tired.,Olympic Games,2024-01-21 17:24:00,negative,negative,negative,negative
moved closer to locking up a semi-final berth after battling past,Olympic Games,2024-01-26 06:18:00,negative,negative,negative,negative
What is the procedure to change National Sport of India,Olympic Games,2024-05-26 14:10:00,neutral,neutral,neutral,neutral
"Man, synchronized will never not be crazy to watch.",Olympic Games,2024-01-28 22:33:00,negative,negative,negative,negative
"Lets go Team USA Love nba, love these players Its that simple",Olympic Games,2024-11-26 14:05:00,positive,positive,positive,positive
A few Olympic records in the pool already.,Olympic Games,2024-12-22 17:08:00,negative,negative,neutral,negative
This stupid rules change totally screwed .,Olympic Games,2024-01-13 05:29:00,negative,negative,negative,negative
Naomi Osaka about to take center court at,Olympic Games,2024-04-13 14:05:00,neutral,neutral,neutral,neutral
Ugly start to the Olympics for . They can't have both Lillard and Durant go cold like that and expect to win.,Olympic Games,2024-12-30 05:45:00,negative,negative,negative,negative
Tom Daley and Matty Lee OLYMPIC CHAMPIONS! This is the stuff of dreams!,Olympic Games,2024-08-18 20:23:00,neutral,neutral,neutral,neutral
Chuffed for Flora Duffy. She has always been one of the top triathletes - first gold ever for Bermuda!,Olympic Games,2024-09-18 19:10:00,positive,neutral,positive,positive
best of of luck our reds lady on Olympics,Olympic Games,2024-03-28 10:36:00,positive,positive,positive,positive
Watching the gymnasts on the balance beam gives me such anxiety.,Olympic Games,2024-03-24 04:11:00,neutral,neutral,neutral,neutral
It's fun to watch some sports matches at the,Olympic Games,2024-06-07 23:49:00,positive,positive,negative,positive
Well pLayed.The whole pakistani nation proud of You.,Olympic Games,2024-04-02 03:57:00,positive,positive,positive,positive
Congratulations to Tom and Matty. Amazing performance!,Olympic Games,2024-01-07 14:31:00,positive,positive,negative,positive
Whoever's behind the green screen studio should be prosecuted for witchcraft,Olympic Games,2024-01-03 19:56:00,negative,negative,negative,negative
